Date,Location,NewCases,NewDeaths,NewRecovered,TotalCases,TotalDeaths,TotalRecovered,TotalActiveCases,Island,Time Zone
2021-08-29,Gorontalo,35,0,56,11160,408,9806,946,Sulawesi,UTC+08:00
2021-08-29,Jambi,109,14,302,27986,698,24722,2566,Sumatera,UTC+07:00
2021-08-29,Jawa Barat,624,13,1554,689289,13388,650858,25043,Jawa,UTC+07:00
2021-08-29,Jawa Tengah,518,39,1267,468175,28235,413397,26543,Jawa,UTC+07:00
2021-08-29,Jawa Timur,666,145,1610,381267,27943,340818,12506,Jawa,UTC+07:00
2021-08-29,Kalimantan Barat,198,3,316,35678,955,33819,904,Kalimantan,UTC+07:00
2021-08-29,Kalimantan Selatan,169,8,808,65461,2130,55739,7592,Kalimantan,UTC+08:00
2021-08-29,Kalimantan Tengah,160,5,258,43129,1295,37640,4194,Kalimantan,UTC+07:00
2021-08-29,Kalimantan Timur,331,25,694,149807,5038,137325,7444,Kalimantan,UTC+08:00
2021-08-29,Kalimantan Utara,40,6,345,31701,671,26017,5013,Kalimantan,UTC+08:00
2021-08-29,Kepulauan Bangka Belitung,230,15,319,46601,1211,41181,4209,Sumatera,UTC+07:00
2021-08-29,Kepulauan Riau,91,9,256,52042,1619,49001,1422,Sumatera,UTC+07:00
2021-08-29,Lampung,163,31,271,46306,3455,38221,4630,Sumatera,UTC+07:00
2021-08-29,Maluku,2,0,25,14287,250,13615,422,Maluku,UTC+09:00
2021-08-29,Maluku Utara,36,0,86,11737,296,10966,475,Maluku,UTC+09:00
2021-08-29,Nusa Tenggara Barat,78,2,111,25649,708,23797,1144,Nusa Tenggara,UTC+08:00
2021-08-29,Nusa Tenggara Timur,213,11,573,59038,1157,54020,3861,Nusa Tenggara,UTC+08:00
2021-08-29,Papua,73,0,23,32102,509,19472,12121,Papua,UTC+09:00
2021-08-29,Papua Barat,14,1,50,22155,343,21560,252,Papua,UTC+09:00
2021-08-29,Riau,436,24,1138,122875,3660,113132,6083,Sumatera,UTC+07:00
2021-08-29,Sulawesi Barat,48,3,86,11485,289,10097,1099,Sulawesi,UTC+08:00
2021-08-29,Sulawesi Selatan,210,9,1039,104144,1985,95834,6325,Sulawesi,UTC+08:00
2021-08-29,Sulawesi Tengah,204,17,376,41987,1336,34374,6277,Sulawesi,UTC+08:00
2021-08-29,Sulawesi Tenggara,27,0,130,19600,481,17283,1836,Sulawesi,UTC+08:00
2021-08-29,Sulawesi Utara,72,11,265,32098,941,28079,3078,Sulawesi,UTC+08:00
2021-08-29,Sumatera Barat,215,10,563,86440,1971,78650,5819,Sumatera,UTC+07:00
2021-08-29,Sumatera Selatan,87,22,356,57810,2869,51935,3006,Sumatera,UTC+07:00
2021-08-29,Sumatera Utara,653,36,712,95166,2341,70673,22152,Sumatera,UTC+07:00
2021-08-30,Aceh,190,19,223,32609,1446,24393,6770,Sumatera,UTC+07:00
2021-08-30,Bali,305,50,866,106458,3494,96426,6538,Nusa Tenggara,UTC+08:00
2021-08-30,Banten,101,7,966,128744,2613,122682,3449,Jawa,UTC+07:00
2021-08-30,Bengkulu,12,7,204,22421,440,20172,1809,Sumatera,UTC+07:00
2021-08-30,DKI Jakarta,341,5,880,850184,13280,829630,7274,Jawa,UTC+07:00
2021-08-30,Daerah Istimewa Yogyakarta,237,35,970,149379,4817,131638,12924,Jawa,UTC+07:00
2021-08-30,Gorontalo,15,8,89,11175,416,9895,864,Sulawesi,UTC+08:00
2021-08-30,Jambi,56,5,230,28042,703,24952,2387,Sumatera,UTC+07:00
2021-08-30,Jawa Barat,507,50,2661,689796,13438,653519,22839,Jawa,UTC+07:00
2021-08-30,Jawa Tengah,508,42,940,468683,28277,414337,26069,Jawa,UTC+07:00
2021-08-30,Jawa Timur,640,130,1644,381907,28073,342462,11372,Jawa,UTC+07:00
2021-08-30,Kalimantan Barat,89,3,251,35767,958,34070,739,Kalimantan,UTC+07:00
2021-08-30,Kalimantan Selatan,83,7,1040,65544,2137,56779,6628,Kalimantan,UTC+08:00
2021-08-30,Kalimantan Tengah,87,3,131,43216,1298,37771,4147,Kalimantan,UTC+07:00
2021-08-30,Kalimantan Timur,343,19,732,150150,5057,138057,7036,Kalimantan,UTC+08:00
2021-08-30,Kalimantan Utara,148,7,558,31849,678,26575,4596,Kalimantan,UTC+08:00
2021-08-30,Kepulauan Bangka Belitung,153,10,361,46754,1221,41542,3991,Sumatera,UTC+07:00
2021-08-30,Kepulauan Riau,84,6,150,52126,1625,49151,1350,Sumatera,UTC+07:00
2021-08-30,Lampung,117,39,852,46423,3494,39073,3856,Sumatera,UTC+07:00
2021-08-30,Maluku,15,0,47,14302,250,13662,390,Maluku,UTC+09:00
2021-08-30,Maluku Utara,12,2,42,11749,298,11008,443,Maluku,UTC+09:00
2021-08-30,Nusa Tenggara Barat,83,6,117,25732,714,23914,1104,Nusa Tenggara,UTC+08:00
2021-08-30,Nusa Tenggara Timur,147,18,562,59185,1175,54582,3428,Nusa Tenggara,UTC+08:00
2021-08-30,Papua,70,1,148,32172,510,19620,12042,Papua,UTC+09:00
2021-08-30,Papua Barat,22,2,33,22177,345,21593,239,Papua,UTC+09:00
2021-08-30,Riau,244,18,750,123119,3678,113882,5559,Sumatera,UTC+07:00
2021-08-30,Sulawesi Barat,24,3,76,11509,292,10173,1044,Sulawesi,UTC+08:00
2021-08-30,Sulawesi Selatan,105,10,701,104249,1995,96535,5719,Sulawesi,UTC+08:00
2021-08-30,Sulawesi Tengah,194,15,666,42181,1351,35040,5790,Sulawesi,UTC+08:00
2021-08-30,Sulawesi Tenggara,15,1,118,19615,482,17401,1732,Sulawesi,UTC+08:00
2021-08-30,Sulawesi Utara,47,5,316,32145,946,28395,2804,Sulawesi,UTC+08:00
2021-08-30,Sumatera Barat,35,8,324,86475,1979,78974,5522,Sumatera,UTC+07:00
2021-08-30,Sumatera Selatan,57,9,507,57867,2878,52442,2547,Sumatera,UTC+07:00
2021-08-30,Sumatera Utara,350,19,1285,95516,2360,71958,21198,Sumatera,UTC+07:00
2021-08-31,Aceh,327,26,387,32936,1472,24780,6684,Sumatera,UTC+07:00
2021-08-31,Bali,376,14,259,106834,3508,96685,6641,Nusa Tenggara,UTC+08:00
2021-08-31,Banten,265,4,520,129009,2617,123202,3190,Jawa,UTC+07:00
2021-08-31,Bengkulu,49,0,205,22470,440,20377,1653,Sumatera,UTC+07:00
2021-08-31,DKI Jakarta,399,29,528,850583,13309,830158,7116,Jawa,UTC+07:00
2021-08-31,Daerah Istimewa Yogyakarta,539,33,1127,149918,4850,132765,12303,Jawa,UTC+07:00
2021-08-31,Gorontalo,39,6,83,11214,422,9978,814,Sulawesi,UTC+08:00
2021-08-31,Jambi,113,4,205,28155,707,25157,2291,Sumatera,UTC+07:00
2021-08-31,Jawa Barat,1127,38,2288,690923,13476,655807,21640,Jawa,UTC+07:00
2021-08-31,Jawa Tengah,637,31,1100,469320,28308,415437,25575,Jawa,UTC+07:00
2021-08-31,Jawa Timur,1323,128,1661,383230,28201,344123,10906,Jawa,UTC+07:00
2021-08-31,Kalimantan Barat,230,3,246,35997,961,34316,720,Kalimantan,UTC+07:00
2021-08-31,Kalimantan Selatan,371,16,1016,65915,2153,57795,5967,Kalimantan,UTC+08:00
2021-08-31,Kalimantan Tengah,148,3,199,43364,1301,37970,4093,Kalimantan,UTC+07:00
2021-08-31,Kalimantan Timur,548,8,810,150698,5065,138867,6766,Kalimantan,UTC+08:00
2021-08-31,Kalimantan Utara,244,9,508,32093,687,27083,4323,Kalimantan,UTC+08:00
2021-08-31,Kepulauan Bangka Belitung,348,11,321,47102,1232,41863,4007,Sumatera,UTC+07:00
2021-08-31,Kepulauan Riau,78,11,122,52204,1636,49273,1295,Sumatera,UTC+07:00
2021-08-31,Lampung,243,22,192,46666,3516,39265,3885,Sumatera,UTC+07:00
2021-08-31,Maluku,7,0,13,14309,250,13675,384,Maluku,UTC+09:00
2021-08-31,Maluku Utara,41,0,53,11790,298,11061,431,Maluku,UTC+09:00
2021-08-31,Nusa Tenggara Barat,119,10,144,25851,724,24058,1069,Nusa Tenggara,UTC+08:00
2021-08-31,Nusa Tenggara Timur,264,14,434,59449,1189,55016,3244,Nusa Tenggara,UTC+08:00
2021-08-31,Papua,104,2,27,32276,512,19647,12117,Papua,UTC+09:00
2021-08-31,Papua Barat,38,0,44,22215,345,21637,233,Papua,UTC+09:00
2021-08-31,Riau,437,30,701,123556,3708,114583,5265,Sumatera,UTC+07:00
2021-08-31,Sulawesi Barat,47,6,84,11556,298,10257,1001,Sulawesi,UTC+08:00
2021-08-31,Sulawesi Selatan,389,20,612,104638,2015,97147,5476,Sulawesi,UTC+08:00
2021-08-31,Sulawesi Tengah,340,6,581,42521,1357,35621,5543,Sulawesi,UTC+08:00
2021-08-31,Sulawesi Tenggara,38,1,146,19653,483,17547,1623,Sulawesi,UTC+08:00
2021-08-31,Sulawesi Utara,175,5,472,32320,951,28867,2502,Sulawesi,UTC+08:00
2021-08-31,Sumatera Barat,239,6,308,86714,1985,79282,5447,Sumatera,UTC+07:00
2021-08-31,Sumatera Selatan,102,9,390,57969,2887,52832,2250,Sumatera,UTC+07:00
2021-08-31,Sumatera Utara,792,25,982,96308,2385,72940,20983,Sumatera,UTC+07:00
2021-09-01,Aceh,310,17,301,33246,1489,25081,6676,Sumatera,UTC+07:00
2021-09-01,Bali,399,20,433,107233,3528,97118,6587,Nusa Tenggara,UTC+08:00
2021-09-01,Banten,178,4,338,129187,2621,123540,3026,Jawa,UTC+07:00
2021-09-01,Bengkulu,27,1,130,22497,441,20507,1549,Sumatera,UTC+07:00
2021-09-01,DKI Jakarta,673,12,1088,851256,13321,831246,6689,Jawa,UTC+07:00
2021-09-01,Daerah Istimewa Yogyakarta,470,26,1030,150388,4876,133795,11717,Jawa,UTC+07:00
2021-09-01,Gorontalo,28,5,91,11242,427,10069,746,Sulawesi,UTC+08:00
2021-09-01,Jambi,133,6,231,28288,713,25388,2187,Sumatera,UTC+07:00
2021-09-01,Jawa Barat,1255,53,1819,692178,13529,657626,21023,Jawa,UTC+07:00
2021-09-01,Jawa Tengah,958,164,1137,470278,28472,416574,25232,Jawa,UTC+07:00
2021-09-01,Jawa Timur,1122,131,1477,384352,28332,345600,10420,Jawa,UTC+07:00
2021-09-01,Kalimantan Barat,295,3,254,36292,964,34570,758,Kalimantan,UTC+07:00
2021-09-01,Kalimantan Selatan,256,16,903,66171,2169,58698,5304,Kalimantan,UTC+08:00
2021-09-01,Kalimantan Tengah,122,3,127,43486,1304,38097,4085,Kalimantan,UTC+07:00
2021-09-01,Kalimantan Timur,537,29,713,151235,5094,139580,6561,Kalimantan,UTC+08:00
2021-09-01,Kalimantan Utara,188,5,545,32281,692,27628,3961,Kalimantan,UTC+08:00
2021-09-01,Kepulauan Bangka Belitung,298,7,377,47400,1239,42240,3921,Sumatera,UTC+07:00
2021-09-01,Kepulauan Riau,82,8,160,52286,1644,49433,1209,Sumatera,UTC+07:00
2021-09-01,Lampung,179,25,475,46845,3541,39740,3564,Sumatera,UTC+07:00
2021-09-01,Maluku,17,2,12,14326,252,13687,387,Maluku,UTC+09:00
2021-09-01,Maluku Utara,6,0,2,11796,298,11063,435,Maluku,UTC+09:00
2021-09-01,Nusa Tenggara Barat,123,5,143,25974,729,24201,1044,Nusa Tenggara,UTC+08:00
2021-09-01,Nusa Tenggara Timur,188,10,482,59637,1199,55498,2940,Nusa Tenggara,UTC+08:00
2021-09-01,Papua,139,1,60,32415,513,19707,12195,Papua,UTC+09:00
2021-09-01,Papua Barat,176,1,70,22391,346,21707,338,Papua,UTC+09:00
2021-09-01,Riau,342,23,574,123898,3731,115157,5010,Sumatera,UTC+07:00
2021-09-01,Sulawesi Barat,41,4,83,11597,302,10340,955,Sulawesi,UTC+08:00
2021-09-01,Sulawesi Selatan,297,10,516,104935,2025,97663,5247,Sulawesi,UTC+08:00
2021-09-01,Sulawesi Tengah,244,16,440,42765,1373,36061,5331,Sulawesi,UTC+08:00
2021-09-01,Sulawesi Tenggara,29,2,230,19682,485,17777,1420,Sulawesi,UTC+08:00
2021-09-01,Sulawesi Utara,207,10,429,32527,961,29296,2270,Sulawesi,UTC+08:00
2021-09-01,Sumatera Barat,201,7,333,86915,1992,79615,5308,Sumatera,UTC+07:00
2021-09-01,Sumatera Selatan,87,18,150,58056,2905,52982,2169,Sumatera,UTC+07:00
2021-09-01,Sumatera Utara,731,5,1393,97039,2390,74333,20316,Sumatera,UTC+07:00
2021-09-02,Aceh,323,13,202,33569,1502,25283,6784,Sumatera,UTC+07:00
2021-09-02,Bali,329,25,684,107562,3553,97802,6207,Nusa Tenggara,UTC+08:00
2021-09-02,Banten,172,3,209,129359,2624,123749,2986,Jawa,UTC+07:00
2021-09-02,Bengkulu,25,0,189,22522,441,20696,1385,Sumatera,UTC+07:00
2021-09-02,DKI Jakarta,430,10,838,851686,13331,832084,6271,Jawa,UTC+07:00
2021-09-02,Daerah Istimewa Yogyakarta,384,30,1045,150772,4906,134840,11026,Jawa,UTC+07:00
2021-09-02,Gorontalo,35,2,24,11277,429,10093,755,Sulawesi,UTC+08:00
2021-09-02,Jambi,98,6,107,28386,719,25495,2172,Sumatera,UTC+07:00
2021-09-02,Jawa Barat,791,43,4881,692969,13572,662507,16890,Jawa,UTC+07:00
2021-09-02,Jawa Tengah,1134,206,5035,471412,28678,421609,21125,Jawa,UTC+07:00
2021-09-02,Jawa Timur,853,122,1505,385205,28454,347105,9646,Jawa,UTC+07:00
2021-09-02,Kalimantan Barat,268,4,231,36560,968,34801,791,Kalimantan,UTC+07:00
2021-09-02,Kalimantan Selatan,292,14,286,66463,2183,58984,5296,Kalimantan,UTC+08:00
2021-09-02,Kalimantan Tengah,103,14,171,43589,1318,38268,4003,Kalimantan,UTC+07:00
2021-09-02,Kalimantan Timur,503,13,589,151738,5107,140169,6462,Kalimantan,UTC+08:00
2021-09-02,Kalimantan Utara,187,8,360,32468,700,27988,3780,Kalimantan,UTC+08:00
2021-09-02,Kepulauan Bangka Belitung,278,3,286,47678,1242,42526,3910,Sumatera,UTC+07:00
2021-09-02,Kepulauan Riau,83,7,162,52369,1651,49595,1123,Sumatera,UTC+07:00
2021-09-02,Lampung,149,13,240,46994,3554,39980,3460,Sumatera,UTC+07:00
2021-09-02,Maluku,6,1,12,14332,253,13699,380,Maluku,UTC+09:00
2021-09-02,Maluku Utara,14,1,78,11810,299,11141,370,Maluku,UTC+09:00
2021-09-02,Nusa Tenggara Barat,103,3,140,26077,732,24341,1004,Nusa Tenggara,UTC+08:00
2021-09-02,Nusa Tenggara Timur,263,13,276,59900,1212,55774,2914,Nusa Tenggara,UTC+08:00
2021-09-02,Papua,94,1,21,32509,514,19728,12267,Papua,UTC+09:00
2021-09-02,Papua Barat,50,0,131,22441,346,21838,257,Papua,UTC+09:00
2021-09-02,Riau,311,18,484,124209,3749,115641,4819,Sumatera,UTC+07:00
2021-09-02,Sulawesi Barat,59,2,61,11656,304,10401,951,Sulawesi,UTC+08:00
2021-09-02,Sulawesi Selatan,267,28,625,105202,2053,98288,4861,Sulawesi,UTC+08:00
2021-09-02,Sulawesi Tengah,285,15,548,43050,1388,36609,5053,Sulawesi,UTC+08:00
2021-09-02,Sulawesi Tenggara,24,0,106,19706,485,17883,1338,Sulawesi,UTC+08:00
2021-09-02,Sulawesi Utara,112,4,143,32639,965,29439,2235,Sulawesi,UTC+08:00
2021-09-02,Sumatera Barat,146,15,255,87061,2007,79870,5184,Sumatera,UTC+07:00
2021-09-02,Sumatera Selatan,82,14,184,58138,2919,53166,2053,Sumatera,UTC+07:00
2021-09-02,Sumatera Utara,701,32,1286,97740,2422,75619,19699,Sumatera,UTC+07:00
2021-09-03,Aceh,339,24,239,33908,1526,25522,6860,Sumatera,UTC+07:00
2021-09-03,Bali,394,18,629,107956,3571,98431,5954,Nusa Tenggara,UTC+08:00
2021-09-03,Banten,136,3,233,129495,2627,123982,2886,Jawa,UTC+07:00
2021-09-03,Bengkulu,51,2,130,22573,443,20826,1304,Sumatera,UTC+07:00
2021-09-03,DKI Jakarta,343,11,832,852029,13342,832916,5771,Jawa,UTC+07:00
2021-09-03,Daerah Istimewa Yogyakarta,353,18,1079,151125,4924,135919,10282,Jawa,UTC+07:00
2021-09-03,Gorontalo,27,3,107,11304,432,10200,672,Sulawesi,UTC+08:00
2021-09-03,Jambi,107,1,156,28493,720,25651,2122,Sumatera,UTC+07:00
2021-09-03,Jawa Barat,844,96,2376,693813,13668,664883,15262,Jawa,UTC+07:00
2021-09-03,Jawa Tengah,727,122,1355,472139,28800,422964,20375,Jawa,UTC+07:00
2021-09-03,Jawa Timur,770,88,1087,385975,28542,348192,9241,Jawa,UTC+07:00
2021-09-03,Kalimantan Barat,182,5,238,36742,973,35039,730,Kalimantan,UTC+07:00
2021-09-03,Kalimantan Selatan,287,13,1205,66750,2196,60189,4365,Kalimantan,UTC+08:00
2021-09-03,Kalimantan Tengah,93,2,95,43682,1320,38363,3999,Kalimantan,UTC+07:00
2021-09-03,Kalimantan Timur,366,21,777,152104,5128,140946,6030,Kalimantan,UTC+08:00
2021-09-03,Kalimantan Utara,169,4,33,32637,704,28021,3912,Kalimantan,UTC+08:00
2021-09-03,Kepulauan Bangka Belitung,251,10,311,47929,1252,42837,3840,Sumatera,UTC+07:00
2021-09-03,Kepulauan Riau,107,4,96,52476,1655,49691,1130,Sumatera,UTC+07:00
2021-09-03,Lampung,119,23,357,47113,3577,40337,3199,Sumatera,UTC+07:00
2021-09-03,Maluku,9,0,41,14341,253,13740,348,Maluku,UTC+09:00
2021-09-03,Maluku Utara,9,0,33,11819,299,11174,346,Maluku,UTC+09:00
2021-09-03,Nusa Tenggara Barat,98,2,123,26175,734,24464,977,Nusa Tenggara,UTC+08:00
2021-09-03,Nusa Tenggara Timur,181,6,341,60081,1218,56115,2748,Nusa Tenggara,UTC+08:00
2021-09-03,Papua,56,2,9,32565,516,19737,12312,Papua,UTC+09:00
2021-09-03,Papua Barat,29,0,84,22470,346,21922,202,Papua,UTC+09:00
2021-09-03,Riau,299,26,623,124508,3775,116264,4469,Sumatera,UTC+07:00
2021-09-03,Sulawesi Barat,25,1,39,11681,305,10440,936,Sulawesi,UTC+08:00
2021-09-03,Sulawesi Selatan,238,11,544,105440,2064,98832,4544,Sulawesi,UTC+08:00
2021-09-03,Sulawesi Tengah,231,18,483,43281,1406,37092,4783,Sulawesi,UTC+08:00
2021-09-03,Sulawesi Tenggara,28,4,232,19734,489,18115,1130,Sulawesi,UTC+08:00
2021-09-03,Sulawesi Utara,80,2,96,32719,967,29535,2217,Sulawesi,UTC+08:00
2021-09-03,Sumatera Barat,186,8,603,87247,2015,80473,4759,Sumatera,UTC+07:00
2021-09-03,Sumatera Selatan,94,8,200,58232,2927,53366,1939,Sumatera,UTC+07:00
2021-09-03,Sumatera Utara,566,22,848,98306,2444,76467,19395,Sumatera,UTC+07:00
2021-09-04,Aceh,232,14,305,34140,1540,25827,6773,Sumatera,UTC+07:00
2021-09-04,Bali,348,27,801,108304,3598,99232,5474,Nusa Tenggara,UTC+08:00
2021-09-04,Banten,154,1,325,129649,2628,124307,2714,Jawa,UTC+07:00
2021-09-04,Bengkulu,74,1,214,22647,444,21040,1163,Sumatera,UTC+07:00
2021-09-04,DKI Jakarta,360,10,488,852389,13352,833404,5633,Jawa,UTC+07:00
2021-09-04,Daerah Istimewa Yogyakarta,279,25,1195,151404,4949,137114,9341,Jawa,UTC+07:00
2021-09-04,Gorontalo,8,5,101,11312,437,10301,574,Sulawesi,UTC+08:00
2021-09-04,Jambi,116,2,165,28609,722,25816,2071,Sumatera,UTC+07:00
2021-09-04,Jawa Barat,542,125,2522,694355,13793,667405,13157,Jawa,UTC+07:00
2021-09-04,Jawa Tengah,512,73,490,472651,28873,423454,20324,Jawa,UTC+07:00
2021-09-04,Jawa Timur,614,92,1201,386589,28634,349393,8562,Jawa,UTC+07:00
2021-09-04,Kalimantan Barat,270,4,211,37012,977,35250,785,Kalimantan,UTC+07:00
2021-09-04,Kalimantan Selatan,262,17,614,67012,2213,60803,3996,Kalimantan,UTC+08:00
2021-09-04,Kalimantan Tengah,83,2,219,43765,1322,38582,3861,Kalimantan,UTC+07:00
2021-09-04,Kalimantan Timur,324,24,594,152428,5152,141540,5736,Kalimantan,UTC+08:00
2021-09-04,Kalimantan Utara,119,1,104,32756,705,28125,3926,Kalimantan,UTC+08:00
2021-09-04,Kepulauan Bangka Belitung,241,9,360,48170,1261,43197,3712,Sumatera,UTC+07:00
2021-09-04,Kepulauan Riau,76,12,86,52552,1667,49777,1108,Sumatera,UTC+07:00
2021-09-04,Lampung,111,8,126,47224,3585,40463,3176,Sumatera,UTC+07:00
2021-09-04,Maluku,5,0,0,14346,253,13740,353,Maluku,UTC+09:00
2021-09-04,Maluku Utara,4,0,41,11823,299,11215,309,Maluku,UTC+09:00
2021-09-04,Nusa Tenggara Barat,81,4,89,26256,738,24553,965,Nusa Tenggara,UTC+08:00
2021-09-04,Nusa Tenggara Timur,182,5,362,60263,1223,56477,2563,Nusa Tenggara,UTC+08:00
2021-09-04,Papua,77,5,20,32642,521,19757,12364,Papua,UTC+09:00
2021-09-04,Papua Barat,24,0,58,22494,346,21980,168,Papua,UTC+09:00
2021-09-04,Riau,214,30,492,124722,3805,116756,4161,Sumatera,UTC+07:00
2021-09-04,Sulawesi Barat,32,3,38,11713,308,10478,927,Sulawesi,UTC+08:00
2021-09-04,Sulawesi Selatan,248,2,582,105688,2066,99414,4208,Sulawesi,UTC+08:00
2021-09-04,Sulawesi Tengah,281,13,549,43562,1419,37641,4502,Sulawesi,UTC+08:00
2021-09-04,Sulawesi Tenggara,32,8,138,19766,497,18253,1016,Sulawesi,UTC+08:00
2021-09-04,Sulawesi Utara,92,4,179,32811,971,29714,2126,Sulawesi,UTC+08:00
2021-09-04,Sumatera Barat,127,4,376,87374,2019,80849,4506,Sumatera,UTC+07:00
2021-09-04,Sumatera Selatan,80,7,161,58312,2934,53527,1851,Sumatera,UTC+07:00
2021-09-04,Sumatera Utara,520,5,656,98826,2449,77123,19254,Sumatera,UTC+07:00
2021-09-05,Aceh,262,15,312,34402,1555,26139,6708,Sumatera,UTC+07:00
2021-09-05,Bali,251,18,457,108555,3616,99689,5250,Nusa Tenggara,UTC+08:00
2021-09-05,Banten,108,1,100,129757,2629,124407,2721,Jawa,UTC+07:00
2021-09-05,Bengkulu,35,5,100,22682,449,21140,1093,Sumatera,UTC+07:00
2021-09-05,DKI Jakarta,303,10,317,852692,13362,833721,5609,Jawa,UTC+07:00
2021-09-05,Daerah Istimewa Yogyakarta,260,21,983,151664,4970,138097,8597,Jawa,UTC+07:00
2021-09-05,Gorontalo,28,3,30,11340,440,10331,569,Sulawesi,UTC+08:00
2021-09-05,Jambi,72,4,143,28681,726,25959,1996,Sumatera,UTC+07:00
2021-09-05,Jawa Barat,357,10,844,694712,13803,668249,12660,Jawa,UTC+07:00
2021-09-05,Jawa Tengah,625,90,1078,473276,28963,424532,19781,Jawa,UTC+07:00
2021-09-05,Jawa Timur,448,70,879,387037,28704,350272,8061,Jawa,UTC+07:00
2021-09-05,Kalimantan Barat,150,4,224,37162,981,35474,707,Kalimantan,UTC+07:00
2021-09-05,Kalimantan Selatan,178,12,576,67190,2225,61379,3586,Kalimantan,UTC+08:00
2021-09-05,Kalimantan Tengah,93,4,113,43858,1326,38695,3837,Kalimantan,UTC+07:00
2021-09-05,Kalimantan Timur,293,22,649,152721,5174,142189,5358,Kalimantan,UTC+08:00
2021-09-05,Kalimantan Utara,124,5,507,32880,710,28632,3538,Kalimantan,UTC+08:00
2021-09-05,Kepulauan Bangka Belitung,158,8,230,48328,1269,43427,3632,Sumatera,UTC+07:00
2021-09-05,Kepulauan Riau,47,5,94,52599,1672,49871,1056,Sumatera,UTC+07:00
2021-09-05,Lampung,136,7,90,47360,3592,40553,3215,Sumatera,UTC+07:00
2021-09-05,Maluku,1,0,2,14347,253,13742,352,Maluku,UTC+09:00
2021-09-05,Maluku Utara,9,1,3,11832,300,11218,314,Maluku,UTC+09:00
2021-09-05,Nusa Tenggara Barat,69,2,102,26325,740,24655,930,Nusa Tenggara,UTC+08:00
2021-09-05,Nusa Tenggara Timur,108,3,157,60371,1226,56634,2511,Nusa Tenggara,UTC+08:00
2021-09-05,Papua,61,1,3,32703,522,19760,12421,Papua,UTC+09:00
2021-09-05,Papua Barat,59,0,19,22553,346,21999,208,Papua,UTC+09:00
2021-09-05,Riau,182,21,518,124904,3826,117274,3804,Sumatera,UTC+07:00
2021-09-05,Sulawesi Barat,25,4,65,11738,312,10543,883,Sulawesi,UTC+08:00
2021-09-05,Sulawesi Selatan,141,22,384,105829,2088,99798,3943,Sulawesi,UTC+08:00
2021-09-05,Sulawesi Tengah,145,9,295,43707,1428,37936,4343,Sulawesi,UTC+08:00
2021-09-05,Sulawesi Tenggara,3,2,22,19769,499,18275,995,Sulawesi,UTC+08:00
2021-09-05,Sulawesi Utara,71,4,118,32882,975,29832,2075,Sulawesi,UTC+08:00
2021-09-05,Sumatera Barat,120,1,209,87494,2020,81058,4416,Sumatera,UTC+07:00
2021-09-05,Sumatera Selatan,90,7,136,58402,2941,53663,1798,Sumatera,UTC+07:00
2021-09-05,Sumatera Utara,393,6,531,99219,2455,77654,19110,Sumatera,UTC+07:00
2021-09-06,Aceh,164,10,302,34566,1565,26441,6560,Sumatera,UTC+07:00
2021-09-06,Bali,208,17,354,108763,3633,100043,5087,Nusa Tenggara,UTC+08:00
2021-09-06,Banten,104,3,231,129861,2632,124638,2591,Jawa,UTC+07:00
2021-09-06,Bengkulu,19,0,121,22701,449,21261,991,Sumatera,UTC+07:00
2021-09-06,DKI Jakarta,217,16,736,852909,13378,834457,5074,Jawa,UTC+07:00
2021-09-06,Daerah Istimewa Yogyakarta,198,15,648,151862,4985,138745,8132,Jawa,UTC+07:00
2021-09-06,Gorontalo,8,4,96,11348,444,10427,477,Sulawesi,UTC+08:00
2021-09-06,Jambi,40,3,178,28721,729,26137,1855,Sumatera,UTC+07:00
2021-09-06,Jawa Barat,405,180,1703,695117,13983,669952,11182,Jawa,UTC+07:00
2021-09-06,Jawa Tengah,751,71,1001,474027,29034,425533,19460,Jawa,UTC+07:00
2021-09-06,Jawa Timur,361,78,971,387398,28782,351243,7373,Jawa,UTC+07:00
2021-09-06,Kalimantan Barat,78,4,180,37240,985,35654,601,Kalimantan,UTC+07:00
2021-09-06,Kalimantan Selatan,92,14,488,67282,2239,61867,3176,Kalimantan,UTC+08:00
2021-09-06,Kalimantan Tengah,68,6,192,43926,1332,38887,3707,Kalimantan,UTC+07:00
2021-09-06,Kalimantan Timur,189,14,714,152910,5188,142903,4819,Kalimantan,UTC+08:00
2021-09-06,Kalimantan Utara,79,5,453,32959,715,29085,3159,Kalimantan,UTC+08:00
2021-09-06,Kepulauan Bangka Belitung,154,6,299,48482,1275,43726,3481,Sumatera,UTC+07:00
2021-09-06,Kepulauan Riau,81,5,99,52680,1677,49970,1033,Sumatera,UTC+07:00
2021-09-06,Lampung,130,34,397,47490,3626,40950,2914,Sumatera,UTC+07:00
2021-09-06,Maluku,19,0,6,14366,253,13748,365,Maluku,UTC+09:00
2021-09-06,Maluku Utara,7,0,6,11839,300,11224,315,Maluku,UTC+09:00
2021-09-06,Nusa Tenggara Barat,50,6,113,26375,746,24768,861,Nusa Tenggara,UTC+08:00
2021-09-06,Nusa Tenggara Timur,131,3,360,60502,1229,56994,2279,Nusa Tenggara,UTC+08:00
2021-09-06,Papua,38,0,15,32741,522,19775,12444,Papua,UTC+09:00
2021-09-06,Papua Barat,21,0,36,22574,346,22035,193,Papua,UTC+09:00
2021-09-06,Riau,148,28,475,125052,3854,117749,3449,Sumatera,UTC+07:00
